Date and time,12/12/2023 13:20:06
Voltage,Time
1.1386005878448486,+0000.006E+00NV
3.0904369354248047,+0000.005E+00NV
3.933194398880005,+0000.004E+00NV
-0000.004E+00NV,4.848830223083496
-0000.014E+00NV,5.705901622772217
6.6243367195129395,-0000.017E+00NV
-0000.006E+00NV,7.228277206420898
8.293694019317627,-0000.015E+00NV
9.197550296783447,-0000.017E+00NV
11.051320791244507,-0000.018E+00NV
